ticker,company,issuer,spot,predicted,date_posted
493,國美電器 (00493),中銀國際,,3.15,8/4/2010 14:26
639,福山能源 (00639),花旗,,7.5,8/4/2010 11:37
493,國美電器 (00493),野村,,4.1,8/4/2010 11:34
493,國美電器 (00493),美銀美林,,3.35,8/4/2010 11:31
1893,中國中材 (01893),摩根士丹利,6.6,5.8,8/4/2010 10:21
493,國美電器 (00493),瑞信,3.35,3.5,8/4/2010 10:16
1128,永利澳門 (01128),大福證券,,13.7,8/4/2010 10:09
2628,中國人壽 (02628),花旗,,43,8/4/2010 09:52
2388,中銀香港 (02388),里昂,,28.62,7/12/2010 18:11
489,東風集團 (00489),瑞信,,14.3,7/12/2010 16:43
293,國泰航空 (00293),里昂,,26,7/12/2010 15:53
2388,中銀香港 (02388),里昂,,28.62,7/12/2010 15:48
1088,中國神華 (01088),野村,,44.6,7/12/2010 15:46
2333,長城汽車 (02333),工銀國際,,35.44,7/12/2010 15:43
293,國泰航空 (00293),德銀,,25.7,7/12/2010 15:39
1733,永暉焦煤 (01733),德銀,,5.88,7/12/2010 15:33
119,保利香港 (00119),花旗,,12.24,7/12/2010 09:53
440,大新金融 (00440),法巴,,76.2,7/12/2010 09:49
1928,金沙中國 (01928),摩根大通,,19,7/12/2010 09:44
1299,友邦保險 (01299),工銀國際,,26.3,7/12/2010 09:39
917,新世界中國 (00917),花旗,,3.93,7/10/2010 18:15
392,北京控股 (00392),中銀國際,,61,7/10/2010 16:54
2883,中海油田服務 (02883),瑞銀,,14.1,7/10/2010 15:45
917,新世界中國 (00917),花旗,3.87,3.93,7/10/2010 15:12
700,騰訊控股 (00700),野村,,200,7/10/2010 15:08
3308,金鷹商貿集團 (03308),工銀國際,,24.1,7/10/2010 14:58
392,北京控股 (00392),中銀國際,,61,7/10/2010 14:56
2877,神威藥業 (02877),UOB Kay Hian Pte Ltd,,34.6,7/10/2010 14:50
1919,中國遠洋 (01919),野村,,12.1,7/10/2010 14:44
1211,比亞迪 (01211),法巴,,70.85,7/10/2010 10:34
17,新世界發展 (00017),高盛,16.95,18.35,7/10/2010 10:23
17,新世界發展 (00017),摩根大通,15.5,19.1,7/10/2010 10:22
17,新世界發展 (00017),摩根士丹利,,18,7/10/2010 10:18
880,澳博控股 (00880),大福證券,,11.25,7/10/2010 10:12
3818,中國動向 (03818),工銀國際,,5.7,7/9/2010 15:57
2331,李寧 (02331),工銀國際,,31.1,7/9/2010 15:55
347,鞍鋼股份 (00347),中銀國際,,14.3,7/9/2010 15:11
697,首長國際 (00697),中銀國際,,1.9,7/9/2010 15:09
2333,長城汽車 (02333),野村,,19,7/9/2010 15:08
2238,廣汽集團 (02238),野村,,11,7/9/2010 15:05
489,東風集團股份 (00489),野村,,14,7/9/2010 15:01
845,恒盛地產 (00845),建銀國際,,2.88,7/9/2010 14:58
1968,匹克體育 (01968),國泰君安,6.4,5.95,7/9/2010 09:10
1186,中國鐵建 (01186),花旗,,11.7,7/9/2010 08:54
2020,安踏體育 (02020),摩根大通,,17.5,7/9/2010 08:48
1288,農業銀行 (01288),大和,,4.1,7/9/2010 08:43
1883,中信1616 (01883),軟庫金滙,,2.68,7/7/2010 19:14
347,鞍鋼股份 (00347),麥格理,,13.5,7/7/2010 17:49
933,光匯石油 (00933),中銀國際,,4.4,7/7/2010 17:46
489,東風汽車 (00489),星展唯高達,,12.3,7/7/2010 14:49
8277,物美商業 (08277),星展唯高達,,16.25,7/7/2010 14:47
813,世茂房地產 (00813),CIMB,,15.45,7/7/2010 14:45
933,光?石油 (00933),中銀國際,,4.4,7/7/2010 14:42
2777,富力地產 (02777),花旗,,8.47,7/7/2010 10:30
123,越秀地產 (00123),德銀,,2.5,7/7/2010 09:44
2888,渣打 (02888),美林,267,258,7/7/2010 09:39
177,江蘇寧滬 (00177),大福證券,,8,7/7/2010 09:34
903,冠捷科技 (00903),CIMB,,6.88,7/6/2010 18:04
903,冠捷科技 (00903),星展唯高達,,6.5,7/6/2010 14:54
658,中國高速傳動 (00658),CIMB-GK,,28.2,7/6/2010 14:50
1200,美聯集團 (01200),里昂,,6.7,7/6/2010 14:47
728,中國電信 (00728),三星證券,,5,7/6/2010 14:45
2777,富力地產 (02777),大摩,,12.9,7/6/2010 14:43
363,上海實業 (00363),里昂,,42,7/6/2010 14:43
813,世茂房地產 (00813),大摩,,15.8,7/6/2010 12:59
1813,合景泰富 (01813),大摩,,6.9,7/6/2010 12:53
2601,太保 (02601),瑞銀,,39,7/6/2010 10:26
522,ASM Pacific (00522),摩根士丹利,60,75,7/6/2010 10:20
903,冠捷科技 (00903),花旗,5.18,5.6,7/6/2010 10:16
357,美蘭機場 (00357),大福證券,,11,7/6/2010 09:42
489,東風集團股份 (00489),星展唯高達,,14.9,7/5/2010 18:00
388,香港交易所 (00388),美銀美林,,128,7/5/2010 17:20
1171,兗州煤業股份 (01171),麥格理,,22.3,7/5/2010 16:56
19,太古Α (00019),麥格理,,98.25,7/5/2010 16:11
2,中電控股 (00002),花旗,,49,7/5/2010 15:26
551,裕元集團 (00551),美銀美林,,31.7,7/5/2010 15:17
1928,金沙中國 (01928),里昂,,17,7/5/2010 14:55
1997,峻凌國際 (01997),京華山一,,5.4,7/5/2010 14:53
539,冠華國際 (00539),花旗,,0.88,7/5/2010 14:51
494,利豐 (00494),德意志,,35.9,7/5/2010 14:48
2688,新奧燃氣 (02688),瑞銀,26.8,26.2,7/5/2010 10:29
688,中國海外 (00688),美銀美林,,16.8,7/5/2010 10:26
857,中石油 (00857),大福證券,12.71,9.38,7/5/2010 10:22
811,新華文軒 (00811),中銀國際,,4,7/4/2010 18:01
1138,中海發展 (01138),美銀美林,7.35,8.8,7/4/2010 17:59
883,中海油 (00883),滙豐,16,13.5,7/4/2010 17:56
337,盛高置地 (00337),中銀國際,,7,7/4/2010 16:13
67,旭光 (00067),Evolution Watterson,,4.8,7/4/2010 14:25
3331,維達國際 (03331),金英,,6.88,7/4/2010 14:22
27,銀河娛樂 (00027),花旗,,4,7/4/2010 14:19
4,九龍倉集團 (00004),德銀,,52,7/4/2010 12:00
2688,新奧燃氣 (02688),派杰,,23.6,7/4/2010 11:52
709,佐丹奴國際 (00709),美銀美林,,3.8,7/4/2010 11:45
2688,新奧燃氣 (02688),花旗／摩根士丹利,,25,7/4/2010 10:51
1818,招金礦業 (01818),大福,,18.8,7/4/2010 10:46
144,招商局 (00144),瑞信,,32.8,7/4/2010 10:37
2628,中國人壽 (02628),摩根士丹利,,42,7/4/2010 10:30
341,大家樂集團 (00341),金英,,18.46,6/12/2010 16:20
1299,友邦保險 (01299),里昂,,22.5,6/12/2010 15:38
6,香港電燈 (00006),未來資產,,52.5,6/12/2010 15:22
1299,友邦保險 (01299),里昂,,22.5,6/12/2010 15:19
659,新創建集團 (00659),里昂,,14.25,6/12/2010 15:17
4,九龍倉 (00004),里昂,,64.7,6/12/2010 15:15
358,江西銅業 (00358),高盛,18.9,35.2,6/12/2010 09:58
246,瑞金礦業 (00246),中銀國際,,15.98,6/12/2010 09:48
1072,東方電氣 (01072),德銀,,30.3,6/12/2010 09:35
1211,比亞迪 (01211),摩根士丹利,,64,6/12/2010 09:31
941,中國移動 (00941),法巴,,92,6/10/2010 16:13
700,騰訊控股 (00700),花旗,186,198,6/10/2010 15:19
1021,麥達斯控股 (01021),野村,,6.4,6/10/2010 15:05
1818,招金礦業 (01818),大摩,20.6,26.6,6/10/2010 15:00
845,恒盛地產 (00845),花旗,,3.25,6/10/2010 14:52
1688,阿里巴巴 (01688),野村,,13,6/10/2010 14:50
700,騰訊控股 (00700),野村,,200,6/10/2010 14:47
659,新創建集團 (00659),里昂,,18.73,6/10/2010 14:46
371,北控水務 (00371),渣打,,3.05,6/10/2010 12:13
1211,比亞迪股份 (01211),瑞信,,40,6/10/2010 11:52
3333,恒大地產 (03333),高盛,3.47,4,6/9/2010 17:55
916,龍源電力 (00916),中銀國際,,10.85,6/9/2010 15:29
2331,李寧 (02331),建銀國際,,21.9,6/9/2010 15:24
2388,中銀香港 (02388),星展唯高達,,24.6,6/9/2010 15:23
2777,富力地產 (02777),建銀國際,,10.45,6/9/2010 15:06
8,電訊盈科 (00008),德銀,,3.12,6/9/2010 15:01
2318,中國平安 (02318),金英,,85,6/9/2010 14:47
1093,中國製藥 (01093),美銀美林,,4.1,6/9/2010 14:46
2128,中國聯塑 (02128),摩根大通,3.2,3.6,6/9/2010 09:35
83,信和置業 (00083),中銀國際,,14.2,6/9/2010 09:25
293,國泰航空 (00293),野村證券,18.18,23.55,6/9/2010 09:18
1288,農業銀行 (01288),工銀國際,,3.8,6/9/2010 08:54
13,和黃 (00013),大摩,71,73,6/8/2010 18:24
1,長江實業 (00001),未來資產,,106,6/8/2010 18:09
1211,比亞迪股份 (01211),中銀國際,88,65,6/8/2010 15:44
694,北京首都機場 (00694),麥格理,,3.3,6/8/2010 15:33
19,太古Α (00019),星展唯高達,109.8,114.8,6/8/2010 15:32
1,長實 (00001),美銀美林,,113,6/8/2010 15:24
13,和黃 (00013),花旗,,64.5,6/8/2010 15:21
1199,中遠太平洋 (01199),麥格里,,12,6/8/2010 15:19
700,騰訊控股 (00700),麥格里,,160,6/8/2010 15:18
316,東方海外 (00316),瑞信,72.2,76.8,6/8/2010 10:31
19,太古A (00019),摩根士丹利,102,105,6/8/2010 10:04
5,匯豐控股 (00005),大福證券,,100.6,6/8/2010 09:46
2388,中銀香港 (02388),瑞銀,,18.9,6/7/2010 18:25
341,大家樂 (00341),摩根大通,,16.5,6/7/2010 18:16
762,中國聯通 (00762),德銀,,11.7,6/7/2010 17:55
210,達芙妮國際 (00210),光大控股,,9.5,6/7/2010 15:47
2388,中銀香港 (02388),瑞銀,,18.9,6/7/2010 15:19
210,永恩國際 (00210),UOB Kay Hian Pte,,9.4,6/7/2010 15:10
3383,雅居樂地產 (03383),建銀國際,,12.22,6/7/2010 15:07
3389,亨得利 (03389),大華繼顯,,3.9,6/7/2010 15:04
494,利豐 (00494),摩根大通,34.5,36.5,6/7/2010 10:12
384,中國燃氣 (00384),花旗,,3.5,6/7/2010 10:01
1109,華潤置地 (01109),瑞信,,17,6/7/2010 09:54
35,遠東發展 (00035),大福證券,,4.01,6/7/2010 09:36
2888,渣打集團 (02888),野村,,245,6/5/2010 18:00
3,香港中華煤氣 (00003),花旗,,17.35,6/5/2010 16:53
19,太古Α (00019),美銀美林,,91,6/5/2010 16:16
19,太古Α (00019),德銀,,98,6/5/2010 16:14
1038,長江基建 (01038),花旗,,34.5,6/5/2010 14:48
2778,冠軍產業信託 (02778),Samsung Securities,,3.85,6/5/2010 14:41
555,御泰中彩控股 (00555),里昂,,1.2,6/5/2010 14:30
845,恆盛地產 (00845),美林,,2.25,6/5/2010 10:40
2899,紫金礦業 (02899),大福證券,,6.4,6/5/2010 10:35
939,建設銀行 (00939),摩根士丹利,8.43,8.17,6/5/2010 10:23
2018,瑞聲聲學 (02018),高盛,14.8,14.2,6/5/2010 10:16
700,騰訊控股 (00700),麥格理,,125,5/11/2010 15:42
3383,雅居樂地產 (03383),野村,,13.29,5/11/2010 15:15
101,恆隆地產 (00101),星展唯高達,36.3,36.4,5/11/2010 15:04
3383,雅居樂 (03383),美銀美林,,11.6,5/11/2010 08:49
976,齊合天地 (00976),建銀國際,4.1,4.8,5/11/2010 08:32
1128,永利澳門 (01128),瑞銀,,21.3,5/11/2010 08:20
5,匯豐控股 (00005),美銀美林,,109,5/11/2010 08:17
1,長實 (00001),里昂,,137,5/10/2010 18:02
511,電視廣播有限公司 (00511),瑞銀,45,58,5/10/2010 16:23
2388,中銀香港 (02388),摩通,22,30,5/10/2010 16:16
1828,大昌行集團 (01828),工銀國際,,12.26,5/10/2010 16:01
388,香港交易所 (00388),摩通,158,168,5/10/2010 15:46
3393,威勝集團 (03393),麥格里,,5,5/10/2010 15:00
591,中國高精密 (00591),星展唯高達,,6.7,5/10/2010 14:56
825,新世界百貨中國 (00825),星展唯高達,,8.94,5/10/2010 14:51
1,長實 (00001),里昂,,137,5/10/2010 14:46
1968,匹克體育 (01968),高盛,,7.8,5/10/2010 14:11
1813,合景泰富 (01813),德銀,,7.26,5/10/2010 14:07
1211,比亞迪股份 (01211),高盛,41.22,42.03,5/10/2010 12:30
2333,長城汽車 (02333),高盛,,23.78,5/10/2010 12:27
119,保利香港 (00119),摩根大通,,8.31,5/8/2010 18:08
522,ASM PACIFIC (00522),德銀,,59,5/8/2010 16:57
257,中國光大國際 (00257),星展唯高達,,4.9,5/8/2010 15:44
16,新鴻基地產 (00016),野村,147.3,150,5/8/2010 15:43
293,國泰航空 (00293),星展唯高達,17.52,20,5/8/2010 15:34
552,中國通信服務 (00552),元大證券,,5,5/8/2010 15:33
119,保利香港 (00119),高盛,,9.4,5/8/2010 15:18
293,國泰航空 (00293),未來資產,,21.23,5/8/2010 15:15
1688,阿里巴巴 (01688),麥格里,,20.5,5/8/2010 15:13
694,北京首都國際機場 (00694),麥格里,,3.3,5/8/2010 15:12
2888,渣打集團 (02888),麥格理,,230,5/8/2010 10:30
493,國美 (00493),美銀美林,2.9,3,5/8/2010 09:34
992,聯想 (00992),摩根大通,6,5.5,5/8/2010 09:33
27,銀河娛樂 (00027),高盛,5.8,6.5,5/8/2010 09:30
2888,渣打集團 (02888),高盛,,241,5/8/2010 09:24
293,國泰航空 (00293),瑞信,20,23,5/8/2010 09:20
291,華潤創業 (00291),未來資產,,35.6,5/7/2010 17:49
242,信德集團 (00242),德銀,,4.9,5/7/2010 17:46
2331,李寧 (02331),未來資產,,22,5/7/2010 17:12
1171,兗州煤業 (01171),星展唯高達,,22.7,5/7/2010 16:57
2331,李寧 (02331),美銀美林,,38,5/7/2010 15:59
751,創維數碼 (00751),CIMB Research,,4.8,5/7/2010 15:54
2,中電控股 (00002),德意志,,56.3,5/7/2010 15:49
27,銀河娛樂 (00027),高盛,,5.8,5/7/2010 15:46
2,中電控股 (00002),德銀,,56.3,5/7/2010 15:37
2,中電控股 (00002),里昂,,62.8,5/7/2010 15:34
1988,民生銀行 (01988),花旗,6.58,8.7,5/7/2010 10:24
3988,中國銀行 (03988),摩根大通,,5.3,5/7/2010 10:08
330,思捷 (00330),麥格理,,38,5/7/2010 10:05
177,寧滬高速 (00177),蘇格蘭皇家銀行,,8.68,5/7/2010 09:59
1988,民生銀行 (01988),摩通,,10.3,5/5/2010 18:00
778,置富產業信託 (00778),星展唯高達,3.71,4.15,5/5/2010 17:34
1812,晨鳴紙業 (01812),中信證券,,8.6,5/5/2010 16:54
2010,瑞年國際 (02010),建銀國際,,7.7,5/5/2010 15:34
818,高陽科技 (00818),元大,,3.3,5/5/2010 15:17
27,銀河娛樂 (00027),高盛,,5.2,5/5/2010 14:45
2010,瑞年國際 (02010),建銀國際,,7.7,5/5/2010 14:42
215,和記電訊香港 (00215),高盛,,1.6,5/5/2010 14:38
751,創維數碼 (00751),CIMB-GK,,7.7,5/5/2010 14:32
165,光大控股 (00165),麥格理,26,22.9,5/5/2010 10:36
1919,中國遠洋 (01919),法巴,8.29,12.67,5/5/2010 10:26
2319,蒙牛乳業 (02319),大福證券,,26,5/5/2010 09:45
3389,亨得利 (03389),里昂,3.65,3.8,5/5/2010 09:45
215,和電香港 (00215),麥格理,1.75,2.8,4/11/2010 17:03
1288,農業銀行 (01288),德銀,,5.18,4/11/2010 16:32
388,香港交易所 (00388),瑞信,,197,4/11/2010 15:40
1109,華潤置地 (01109),花旗,17.17,17.3,4/11/2010 15:29
494,利豐 (00494),高盛,,47.5,4/11/2010 15:09
3993,洛陽鉬業 (03993),大摩,,5.5,4/11/2010 15:08
392,北京控股 (00392),里昂,,58.67,4/11/2010 14:50
3377,遠洋地產 (03377),美銀美林,,6.3,4/11/2010 14:48
494,利豐 (00494),星展唯高達,,45,4/11/2010 14:46
242,信德集團 (00242),美銀美林,,6.2,4/11/2010 14:43
1919,中國遠洋 (01919),里昂,10.12,11.26,4/11/2010 10:29
2328,中國財險 (02328),摩根大通,,7.2,4/11/2010 10:26
817,方興地產 (00817),大福證券,,3.17,4/11/2010 10:01
2007,碧桂園 (02007),里昂,,3.6,4/11/2010 09:41
916,龍源電力 (00916),花旗,,9.7,4/10/2010 15:54
388,香港交易所 (00388),里昂,,178,4/10/2010 15:29
3311,中國建築國際 (03311),中銀國際,5.4,5.6,4/10/2010 15:21
1044,恆安國際 (01044),中銀國際,,73.9,4/10/2010 15:18
3331,維達國際 (03331),里昂,,12.2,4/10/2010 15:06
1928,金沙中國 (01928),高盛,14.75,17.2,4/10/2010 12:22
2388,中銀香港 (02388),大摩,,29.5,4/10/2010 12:01
386,中國石油化工股份 (00386),美林美銀,,8,4/10/2010 10:19
973,L'OCCITANE (00973),瑞銀,20,25.4,4/10/2010 09:50
1114,華晨汽車 (01114),星展唯高達,,3.25,4/8/2010 18:03
489,東風汽車 (00489),星展唯高達,,12.3,4/8/2010 17:58
123,越秀地產 (00123),新鴻基,,2.25,4/8/2010 17:38
2877,神威藥業 (02877),星展唯高達,,27.5,4/8/2010 17:27
980,聯華超市 (00980),星展唯高達,,36.85,4/8/2010 15:26
19,太古Α (00019),星展唯高達,,109.8,4/8/2010 15:04
1,長實 (00001),未來資產,,110,4/8/2010 15:04
1893,中材股份 (01893),中銀國際,6.82,7.65,4/8/2010 15:02
1893,中材股份 (01893),中銀國際,,7.65,4/8/2010 15:02
2343,太平洋航運 (02343),CIMB Research,,7.35,4/8/2010 14:59
522,ASM Pacific (00522),未來資產,,112,4/8/2010 14:57
238,中銀香港 ( 0238),京華山一,19.31,21.25,4/8/2010 14:55
11,恆生銀行 (00011),大福證券,,118,4/8/2010 10:30
916,龍源電力 (00916),大和,,9.73,4/8/2010 10:03
19,太古A (00019),法巴,,95,4/8/2010 09:58
2777,富力地產 (02777),摩根大通,,13.8,4/8/2010 09:43
2343,太平洋航運 (02343),摩根大通,7.2,7,4/8/2010 09:02
2343,太平洋航運 (02343),野村國際,,8.5,4/8/2010 09:00
494,利豐 (00494),花旗,,42.7,4/6/2010 18:19
2689,玖龍紙業 (02689),麥格理,,18,4/6/2010 14:54
2314,理文造紙 (02314),麥格理,,8.5,4/6/2010 14:52
330,思捷環球 (00330),麥格里,,40,4/6/2010 14:48
2038,富士康 (02038),高盛,,5.2,4/6/2010 14:45
903,冠捷科技 (00903),CIMB-GK,,6.88,4/6/2010 14:42
119,保利香港 (00119),高盛,,9,4/6/2010 10:51
330,思捷 (00330),麥格理,65,40,4/6/2010 10:39
2600,中國鋁業 (02600),匯豐證券,7,5.5,4/6/2010 10:36
1717,澳優乳業 (01717),大福證券,,6.35,4/6/2010 10:02
1137,城市電訊 (01137),CIMB,,8,4/5/2010 18:01
5,匯豐控股 (00005),里昂,,70,4/5/2010 16:51
2020,安踏體育 (02020),麥格理,14,16,4/5/2010 16:16
4,九龍倉 (00004),德銀,,52,4/5/2010 16:13
82,第一視頻 (00082),光大控股,,4.1,4/5/2010 15:08
1928,金沙中國 (01928),麥格理,,15.5,4/5/2010 15:06
880,澳博控股 (00880),德意志,,5.9,4/5/2010 14:51
1114,晨華中國汽車 (01114),CIMB-GK,,2.71,4/5/2010 14:45
762,中國聯通 (00762),中金,,14,4/5/2010 14:34
2600,中國鋁業 (02600),大福證券,,9.7,4/5/2010 11:17
3983,中海化學 (03983),瑞銀,4.7,6.2,4/5/2010 09:55
17,新世界 (00017),高盛,15.95,16.45,4/5/2010 09:53
823,領匯 (00823),高盛,20.1,20.2,4/5/2010 09:51
392,北京控股 (00392),高盛,,62.7,3/12/2010 15:33
3311,中國建築國際 (03311),花旗,,9.2,3/12/2010 15:04
3331,維達國際 (03331),里昂,,11.42,3/12/2010 14:56
1928,金沙中國 (01928),里昂,,21.2,3/12/2010 14:51
1988,民生銀行 (01988),美銀美林,,8.2,3/12/2010 10:12
1299,友邦保險 (01299),德銀,,25.59,3/12/2010 10:06
3988,中國銀行 (03988),海通國際,,6.2,3/12/2010 10:03
751,創維數碼 (00751),摩根大通,7.5,6.5,3/12/2010 09:48
2866,中海集運 (02866),里昂,3.05,4,3/11/2010 16:34
3383,雅居樂地產 (03383),花旗,12.53,13.78,3/11/2010 15:21
2328,中國財險 (02328),摩通,5.7,7.2,3/11/2010 15:11
2018,瑞聲聲學 (02018),大摩,18,19,3/11/2010 15:05
316,東方海外 (00316),里昂,,87,3/11/2010 15:02
836,華潤電力 (0836 ),美銀美林,,23.3,3/11/2010 15:00
1813,合景泰富 (01813),野村,,7.52,3/11/2010 14:57
891,利邦 (00891),美銀美林,,8.5,3/11/2010 14:55
3389,亨得利 (03389),匯豐證券,4.25,4.36,3/11/2010 11:56
857,中石油 (00857),大福證券,,11,3/11/2010 09:53
1398,工商銀行 (01398),麥格理,,7,3/11/2010 09:46
1766,中國南車 (01766),渣打證券,,8.8,3/11/2010 09:43
998,中信銀行 (00998),蘇格蘭皇家銀行,5.88,6.57,3/11/2010 08:45
2319,蒙牛 (02319),金英證券,,22.8,3/9/2010 18:30
83,信和置業 (00083),摩通,15.5,16.5,3/9/2010 18:29
2318,中國平安保險 (02318),交銀國際,,89.8,3/9/2010 09:58
330,思捷環球 (00330),花旗,62,59,3/9/2010 09:50
880,澳博控股 (00880),大福證券,,9.03,3/9/2010 09:38
330,思捷環球 (00330),摩根大通,66,47,3/9/2010 09:00
5,匯控 (00005),德銀,,96.3,3/8/2010 18:37
6,香港電燈 (00006),花旗,,51,3/8/2010 17:15
119,保利香港 (00119),德銀,,10.66,3/8/2010 16:59
11,恆生銀行 (00011),花旗,98,105,3/8/2010 16:53
27,銀河娛樂 (00027),麥格理,,7.2,3/8/2010 15:46
293,國泰航空 (00293),瑞銀,,18,3/8/2010 15:06
777,網龍 (00777),美銀美林,,3.8,3/8/2010 15:04
119,保利香港 (00119),中銀國際,,11.9,3/8/2010 15:01
11,恒生銀行 (00011),未來資產,,110,3/8/2010 14:59
2600,中國鋁業 (02600),渣打,9.07,6.1,3/8/2010 10:47
5,匯豐控股 (00005),美銀美林,,108,3/8/2010 10:22
5,匯豐控股 (00005),高盛,,80,3/8/2010 09:58
728,中國電信 (00728),大福證券,,4.6,3/8/2010 09:54
709,佐丹奴 (00709),德銀,,3.8,3/8/2010 09:00
330,思捷環球 (00330),瑞銀,57,49,3/6/2010 18:31
823,領匯房產基金 (00823),摩通,21,20.9,3/6/2010 15:48
823,領匯房產基金 (00823),麥格理,,21.42,3/6/2010 15:30
823,領匯房產基金 (00823),野村,,21.96,3/6/2010 15:23
2688,新奧燃氣 (02688),野村,,27,3/6/2010 14:48
1193,華潤燃氣 (01193),野村,,14.4,3/6/2010 14:41
291,華潤創業 (00291),里昂,,30.85,3/6/2010 12:46
168,青島啤酒 (00168),里昂,,43.16,3/6/2010 12:44
396,北京控股 (00396),野村,,60.9,3/6/2010 12:26
2018,瑞聲聲學科技 (02018),高盛,,14.3,3/6/2010 10:32
2688,新奧燃氣 (02688),摩根大通,29.2,16.1,3/6/2010 10:27
1211,比亞迪 (01211),大福證券,,72.3,3/6/2010 10:22
2688,新奧燃氣 (02688),摩根士丹利,,25,3/6/2010 09:59
2319,蒙牛 (02319),金英證券,,22.08,3/5/2010 18:24
762,中國聯通 (00762),野村,,10.8,3/5/2010 18:00
66,港鐵公司 (00066),美銀美林,,33,3/5/2010 17:43
13,和記黃埔 (00013),美銀美林,,66,3/5/2010 17:00
735,中國電力新能源 (00735),中銀國際,,1.14,3/5/2010 16:04
916,龍源電力 (00916),中銀國際,,10.85,3/5/2010 16:02
182,中國風電 (00182),中銀國際,,1.1,3/5/2010 16:01
2388,中銀香港 (02388),花旗,,22,3/5/2010 15:08
688,中國海外 (00688),CIMB-GK,,18.12,3/5/2010 15:00
916,龍源電力 (00916),中銀國際,,10.85,3/5/2010 14:52
101,恒隆地產 (00101),高盛,,34.8,3/5/2010 14:47
1128,永利澳門 (01128),瑞銀,,16.3,3/5/2010 11:31
2866,中海集運 (02866),瑞信,2.8,3.55,3/5/2010 10:34
168,青島啤酒 (00168),美林,,43.5,3/5/2010 10:29
902,華能國電 (00902),大福證券,,5.6,3/5/2010 10:26
2318,中國平安保險 (02318),瑞銀,,66.5,3/5/2010 10:21
1880,百麗國際 (01880),瑞信,,16.9,2/12/2010 14:13
2020,安踏體育 (02020),瑞銀,,18,2/12/2010 14:11
2313,申洲國際 (02313),海通國際,,9.6,2/12/2010 10:46
874,廣州藥業 (00874),花旗,,12.9,2/12/2010 10:37
1200,美聯集團 (01200),里昂,6.7,5.4,2/12/2010 10:27
494,利豐 (00494),高盛,,54,2/12/2010 10:21
2018,瑞聲聲學 (02018),麥格理,21.5,22,2/11/2010 16:21
728,中國電信 (00728),瑞銀,4,4.2,2/11/2010 16:02
880,澳博控股 (00880),高盛,,11.3,2/11/2010 15:30
293,國泰航空 (00293),里昂,,23.3,2/11/2010 15:19
2314,理文造紙 (02314),里昂,,8.41,2/11/2010 15:17
